time_ms	current_mA	power_mW
29646	48.20	246.00
29649	49.10	250.00
29651	48.00	250.00
29653	49.70	242.00
29656	49.20	250.00
29658	48.90	240.00
29660	49.30	250.00
29662	49.40	250.00
29665	49.20	246.00
29667	49.30	250.00
29669	48.80	246.00
29672	49.40	250.00
29674	48.30	242.00
29676	49.40	246.00
29679	49.30	246.00
29681	49.00	236.00
29683	49.00	246.00
29685	49.10	246.00
29688	49.20	250.00
29690	49.10	246.00
29692	49.00	246.00
29695	49.60	250.00
29697	47.70	240.00
29699	49.50	250.00
29701	48.90	246.00
29704	48.90	246.00
29706	49.60	250.00
29708	49.20	246.00
29711	49.40	246.00
29713	47.60	246.00
29715	49.00	246.00
29717	49.70	250.00
29720	47.80	240.00
29722	48.90	246.00
29724	48.40	242.00
29727	49.30	250.00
29729	49.50	250.00
29731	49.50	250.00
29734	48.70	246.00
29736	47.70	246.00
29738	49.50	250.00
29740	48.90	246.00
29743	49.00	236.00
29745	49.00	246.00
29747	48.60	246.00
29750	49.40	250.00
29752	49.60	250.00
29754	48.90	246.00
29756	49.10	246.00
29759	47.70	240.00
29761	49.60	250.00
29763	48.00	246.00
29766	48.70	242.00
29768	49.00	246.00
29770	49.40	246.00
29772	49.50	250.00
29775	49.20	246.00
29777	49.30	250.00
29779	49.10	246.00
29782	48.70	246.00
29784	49.40	250.00
29786	47.60	240.00
29789	49.20	250.00
29791	49.50	250.00
29793	49.60	242.00
29795	49.20	250.00
29798	48.60	250.00
29800	49.40	246.00
29802	47.50	250.00
29805	48.90	246.00
29807	49.40	250.00
29809	47.60	240.00
29811	49.20	246.00
29814	49.70	250.00
29816	49.50	250.00
29818	49.50	250.00
29821	48.80	246.00
29823	49.20	250.00
29825	47.70	246.00
29828	49.10	246.00
29830	49.20	246.00
29832	49.30	240.00
29834	49.80	250.00
29837	49.40	250.00
29839	49.40	250.00
29841	48.70	246.00
29844	48.90	246.00
29846	49.40	250.00
29848	47.70	240.00
29850	49.30	250.00
29853	49.00	250.00
29855	49.30	240.00
29857	49.40	250.00
29860	49.10	250.00
29862	48.80	246.00
29864	49.10	246.00
29866	49.40	250.00
29869	49.40	250.00
29871	47.80	240.00
29873	49.00	246.00
29876	48.80	246.00
29878	49.50	250.00
29880	49.40	250.00
29882	49.20	242.00
29885	49.10	250.00
29887	47.70	246.00
29889	49.40	250.00
29892	49.00	246.00
29894	47.80	240.00
29896	49.20	250.00
29899	48.00	242.00
29901	49.40	250.00
29903	49.20	246.00
29905	48.70	246.00
29908	49.20	246.00
29910	48.30	252.00
29912	49.90	250.00
29915	47.90	250.00
29917	48.90	242.00
29919	49.00	250.00
29921	47.90	240.00
29924	49.10	246.00
29926	49.00	246.00
29928	49.10	246.00
29931	49.60	250.00
29933	49.30	250.00
29935	49.30	250.00
29937	47.50	240.00
29940	49.40	246.00
29942	49.10	250.00
29944	49.60	240.00
29947	49.30	246.00
29949	49.40	250.00
29951	49.30	250.00
29954	49.50	250.00
29956	49.00	246.00
29958	49.70	250.00
29960	47.60	240.00
29963	49.30	250.00
29965	49.10	246.00
29967	49.40	240.00
29970	49.20	246.00
29972	49.30	246.00
29974	48.90	250.00
29976	47.60	246.00
29979	49.30	250.00
29981	49.00	246.00
29983	47.40	240.00
29986	49.40	250.00
29988	48.40	242.00
29990	49.60	250.00
29992	49.30	250.00
29995	49.20	246.00
29997	49.80	250.00
29999	48.00	250.00
30002	49.00	246.00
30004	48.00	246.00
30006	49.30	242.00
30009	49.60	250.00
30011	48.50	242.00
30013	48.90	246.00
30015	49.40	250.00
30018	49.50	250.00
30020	49.40	250.00
30022	48.60	246.00
30025	48.90	246.00
30027	47.80	250.00
30029	49.70	246.00
30031	49.50	246.00
30034	49.10	240.00
30036	49.20	246.00
30038	49.40	250.00
30041	49.90	252.00
30043	48.80	246.00
30045	48.60	246.00
30047	49.30	250.00
30050	48.30	242.00
30052	49.30	250.00
30054	49.50	250.00
30057	49.00	240.00
30059	49.30	250.00
30061	49.10	250.00
30064	49.30	250.00
30066	48.90	246.00
30068	49.00	246.00
30070	49.50	250.00
30073	48.00	242.00
30075	49.40	250.00
30077	49.00	246.00
30080	49.40	250.00
30082	49.20	246.00
30084	49.40	246.00
30086	49.10	250.00
30089	47.40	246.00
30091	49.40	246.00
30093	49.00	250.00
30096	47.70	240.00
30098	49.40	250.00
30100	48.70	246.00
30103	49.00	246.00
30105	49.30	250.00
30107	49.20	246.00
30109	49.10	246.00
30112	48.00	242.00
30114	49.20	250.00
30116	48.60	250.00
30119	49.30	242.00
30121	49.00	246.00
30123	49.30	240.00
30125	49.80	250.00
30128	49.10	246.00
30130	49.40	250.00
30132	49.50	250.00
30135	48.30	242.00
30137	49.40	250.00
30139	48.30	242.00
30141	49.30	240.00
30144	49.00	246.00
30146	49.00	242.00
30148	49.50	250.00
30151	48.80	252.00
30153	48.90	246.00
30155	49.30	250.00
30157	49.10	246.00
30160	49.60	250.00
30162	47.40	240.00
30164	48.80	246.00
30167	49.10	246.00
30169	49.50	250.00
30171	49.40	250.00
30174	49.20	246.00
30176	49.30	246.00
30178	47.60	250.00
30180	49.80	246.00
30183	49.20	246.00
30185	47.00	236.00
30187	49.00	246.00
30190	49.60	250.00
30192	49.40	250.00
30194	49.10	246.00
30196	48.80	246.00
30199	49.30	250.00
30201	48.00	250.00
30203	49.00	246.00
30206	49.00	246.00
30208	48.90	236.00
30210	49.30	250.00
30212	49.20	246.00
30215	49.40	250.00
30217	49.10	246.00
30219	49.30	250.00
30222	49.00	246.00
30224	47.90	240.00
30226	49.20	250.00
30229	48.90	246.00
30231	49.60	240.00
30233	49.50	252.00
30235	49.10	246.00
30238	49.30	250.00
30240	49.10	246.00
30242	48.90	246.00
30245	49.50	250.00
30247	47.60	240.00
30249	49.10	246.00
30251	49.30	250.00
30254	49.10	246.00
30256	49.50	250.00
30258	49.20	246.00
30261	49.10	246.00
30263	47.60	246.00
30265	48.90	246.00
30267	48.80	250.00
30270	48.40	242.00
30272	49.30	250.00
30274	48.00	242.00
30277	49.70	250.00
30279	49.30	250.00
30281	49.30	250.00
30284	48.90	246.00
30286	48.20	242.00
30288	49.40	246.00
30290	47.80	250.00
30293	49.20	242.00
30295	49.20	246.00
30297	48.40	242.00
30300	49.20	246.00
30302	49.10	246.00
30304	48.90	246.00
30306	48.90	246.00
30309	49.10	246.00
30311	49.60	250.00
30313	47.90	240.00
30316	49.20	246.00
30318	49.20	250.00
30320	50.00	240.00
30322	48.90	246.00
30325	49.00	246.00
30327	49.00	246.00
30329	49.40	250.00
30332	49.60	250.00
30334	49.20	250.00
30336	47.00	236.00
30339	49.20	246.00
30341	49.30	250.00
30343	49.10	246.00
30345	49.30	246.00
30348	48.80	246.00
30350	49.20	250.00
30352	48.50	250.00
30355	49.20	250.00
30357	48.80	246.00
30359	47.40	240.00
30361	49.10	246.00
30364	48.50	242.00
30366	49.20	246.00
30368	49.00	246.00
30371	49.20	246.00
30373	49.80	250.00
30375	48.00	250.00
30377	49.10	250.00
30380	47.70	246.00
30382	49.20	242.00
30384	49.40	250.00
30387	48.00	242.00
30389	49.10	246.00
30391	49.50	250.00
30394	49.30	250.00
30396	49.50	250.00
30398	49.10	246.00
30400	49.00	246.00
30403	47.50	240.00
30405	49.00	246.00
30407	49.30	246.00
30410	49.00	240.00
30412	49.00	246.00
30414	49.00	246.00
30416	49.40	250.00
30419	49.30	250.00
30421	48.80	246.00
30423	49.00	246.00
30426	47.40	240.00
30428	49.70	250.00
30430	49.30	250.00
30432	49.40	240.00
30435	49.50	250.00
30437	49.20	250.00
30439	49.70	250.00
30442	47.60	246.00
30444	48.90	246.00
30446	49.00	246.00
30449	47.70	240.00
30451	49.40	250.00
30453	49.00	246.00
30455	49.30	250.00
30458	49.30	250.00
30460	49.70	250.00
30462	49.10	250.00
30465	47.40	246.00
30467	49.30	246.00
30469	48.10	250.00
30471	49.70	242.00
30474	49.30	250.00
30476	47.90	240.00
30478	49.30	250.00
30481	49.50	250.00
30483	49.00	246.00
30485	49.50	250.00
30487	47.60	240.00
30490	49.10	246.00
30492	48.40	250.00
30494	49.40	242.00
30497	49.30	246.00
30499	49.20	242.00
30501	49.20	246.00
30504	49.30	250.00
30506	49.10	246.00
30508	48.90	246.00
30510	49.00	246.00
30513	49.60	250.00
30515	48.00	242.00
30517	49.40	250.00
30520	49.10	250.00
30522	49.20	240.00
30524	49.90	250.00
30526	48.90	250.00
30529	49.40	246.00
30531	49.70	250.00
30533	48.90	246.00
30536	49.70	250.00
30538	47.80	240.00
30540	49.10	246.00
30542	49.00	246.00
30545	49.20	250.00
30547	49.40	250.00
30549	49.10	246.00
30552	49.20	250.00
30554	47.70	246.00
30556	49.50	250.00
30559	49.10	246.00
30561	47.50	240.00
30563	49.00	246.00
30565	48.40	242.00
30568	49.70	250.00
30570	49.60	250.00
30572	49.00	246.00
30575	49.20	246.00
30577	47.70	250.00
30579	49.60	250.00
30581	48.50	246.00
30584	48.90	240.00
30586	49.30	246.00
30588	49.00	242.00
30591	49.10	246.00
30593	49.20	246.00
30595	49.00	246.00
30597	49.20	246.00
30600	48.90	246.00
30602	49.10	246.00
30604	47.60	240.00
30607	49.00	246.00
30609	49.20	250.00
30611	50.00	242.00
30614	49.40	250.00
30616	48.60	246.00
30618	49.20	246.00
30620	49.90	252.00
30623	48.80	246.00
30625	49.00	246.00
30627	47.50	240.00
30630	49.80	250.00
30632	50.10	252.00
30634	49.40	250.00
30636	49.30	246.00
30639	49.10	250.00
30641	49.50	250.00
30643	48.00	250.00
30646	49.10	246.00
30648	48.90	246.00
30650	47.70	240.00
30653	49.80	250.00
30655	49.20	246.00
30657	49.50	250.00
30659	49.00	246.00
30662	49.20	250.00
30664	49.40	250.00
30666	47.70	246.00
30669	49.20	246.00
30671	48.70	250.00
30673	49.40	240.00
30675	49.80	250.00
30678	48.60	246.00
30680	49.00	246.00
30682	49.00	246.00
30685	49.00	246.00
30687	49.30	250.00
30689	47.80	240.00
30691	49.00	246.00
30694	48.10	250.00
30696	49.50	242.00
30698	49.30	246.00
30701	49.50	240.00
30703	48.80	246.00
30705	49.10	246.00
30707	49.40	250.00
30710	49.30	250.00
30712	48.60	246.00
30714	49.30	250.00
30717	47.90	240.00
30719	49.80	250.00
30721	49.30	250.00
30724	48.60	240.00
30726	49.00	250.00
30728	48.80	246.00
30730	49.70	250.00
30733	48.00	250.00
30735	49.10	246.00
30737	49.10	246.00
30740	48.00	242.00
30742	49.40	250.00
30744	48.90	246.00
30746	49.10	246.00
30749	49.00	246.00
30751	49.60	250.00
30753	49.10	250.00
30756	47.40	246.00
30758	49.00	246.00
30760	49.00	250.00
30762	49.20	240.00
30765	49.20	246.00
30767	48.80	246.00
30769	49.20	246.00
30772	50.00	252.00
30774	49.20	246.00
30776	49.40	250.00
30779	47.70	240.00
30781	49.40	250.00
30783	48.90	250.00
30785	49.30	240.00
30788	49.10	246.00
30790	49.40	242.00
30792	49.90	252.00
30795	49.50	250.00
30797	49.00	246.00
30799	48.90	246.00
30801	47.80	240.00
30804	49.70	250.00
30806	48.50	242.00
30808	49.20	246.00
30811	49.40	250.00
30813	49.40	246.00
30815	49.50	250.00
30817	48.00	246.00
30820	49.20	246.00
30822	49.20	250.00
30824	47.70	240.00
30827	49.30	250.00
30829	48.20	242.00
30831	49.00	246.00
30834	49.30	250.00
30836	49.30	250.00
30838	49.40	250.00
30840	48.50	246.00
30843	48.80	246.00
30845	47.60	246.00
30847	49.70	246.00
30850	49.40	250.00
30852	47.70	240.00
30854	49.00	246.00
30856	49.00	246.00
30859	49.70	250.00
30861	49.00	246.00
30863	48.40	242.00
30866	49.00	246.00
30868	47.60	240.00
30870	49.30	246.00
30872	49.40	250.00
30875	49.10	240.00
30877	49.40	246.00
30879	49.20	250.00
30882	49.30	250.00
30884	49.10	246.00
30886	48.90	246.00
30889	49.10	246.00
30891	48.00	242.00
30893	49.40	250.00
30895	49.00	246.00
30898	49.10	240.00
30900	49.30	250.00
30902	49.40	246.00
30905	49.10	246.00
30907	47.20	246.00
30909	49.00	246.00
30911	50.10	252.00
30914	47.90	240.00
30916	49.50	250.00
30918	49.00	246.00
30921	49.20	246.00
30923	49.50	250.00
30925	49.10	246.00
30927	49.20	246.00
30930	48.00	250.00
30932	49.80	250.00
30934	48.70	250.00
30937	49.20	242.00
30939	49.00	246.00
30941	47.90	240.00
30944	49.50	250.00
30946	49.30	250.00
30948	49.20	246.00
30950	49.20	246.00
30953	48.90	246.00
30955	49.50	250.00
30957	47.80	250.00
30960	49.30	246.00
30962	49.10	246.00
30964	49.30	240.00
30966	49.00	246.00
30969	49.20	246.00
30971	49.20	250.00
30973	49.30	250.00
30976	49.10	246.00
30978	49.20	250.00
30980	48.00	242.00
30982	48.60	246.00
30985	49.20	250.00
30987	49.60	242.00
30989	49.80	246.00
30992	49.30	246.00
30994	49.10	246.00
30996	49.40	250.00
30999	49.00	246.00
31001	49.20	246.00
31003	47.10	236.00
31005	48.90	246.00
31008	49.20	246.00
31010	49.40	250.00
31012	49.30	250.00
31015	48.70	250.00
31017	49.20	250.00
31019	47.90	250.00
31021	49.50	246.00
31024	48.80	246.00
31026	47.60	240.00
31028	49.60	250.00
31031	49.60	250.00
31033	49.40	250.00
31035	49.10	246.00
31037	49.20	250.00
31040	49.30	250.00
31042	48.10	242.00
31044	49.00	246.00
31047	48.30	246.00
31049	49.00	240.00
31051	49.30	252.00
31054	49.50	246.00
31056	49.20	246.00
31058	49.20	246.00
31060	49.10	246.00
31063	49.50	250.00
31065	48.00	242.00
31067	49.10	246.00
31070	48.00	242.00
31072	49.80	246.00
31074	50.00	250.00
31076	49.50	242.00
31079	49.10	246.00
31081	48.50	250.00
31083	49.50	250.00
31086	49.10	246.00
31088	48.70	246.00
31090	49.10	246.00
31092	47.70	240.00
31095	49.70	250.00
31097	49.10	246.00
31099	49.40	250.00
31102	49.00	246.00
31104	48.80	250.00
31106	49.50	246.00
31109	47.50	246.00
31111	49.60	246.00
31113	49.40	250.00
31115	47.90	240.00
31118	49.00	246.00
31120	49.50	250.00
31122	48.80	246.00
31125	49.10	246.00
31127	48.80	246.00
31129	49.20	250.00
31131	47.80	246.00
31134	49.10	246.00
31136	49.20	250.00
31138	49.50	242.00
31141	49.30	250.00
31143	48.50	242.00
31145	49.50	250.00
31147	49.40	250.00
31150	49.40	250.00
31152	49.50	250.00
31154	47.20	236.00
31157	49.30	250.00
31159	49.10	250.00
31161	49.50	240.00
31164	49.10	246.00
31166	48.90	242.00
31168	49.10	250.00
31170	50.00	252.00
31173	49.70	250.00
31175	49.00	246.00
31177	48.00	242.00
31180	49.30	250.00
31182	48.00	242.00
31184	49.00	246.00
31186	48.70	246.00
31189	49.30	240.00
31191	49.30	250.00
31193	49.00	250.00
31196	49.30	246.00
31198	47.10	250.00
31200	49.00	246.00
31202	49.60	250.00
31205	47.80	240.00
31207	49.30	250.00
31209	49.30	250.00
31212	49.50	250.00
31214	49.70	250.00
31216	49.20	250.00
31219	48.90	250.00
31221	47.70	246.00
31223	49.10	246.00
31225	49.60	246.00
31228	49.30	240.00
31230	49.20	250.00
31232	49.40	250.00
31235	49.60	250.00
31237	49.40	250.00
31239	49.00	246.00
31241	49.20	246.00
31244	47.40	240.00
31246	49.40	250.00
31248	48.80	246.00
31251	49.50	240.00
31253	49.60	250.00
31255	49.20	246.00
31257	49.20	246.00
31260	49.30	250.00
31262	48.90	246.00
31264	48.90	246.00
31267	48.40	242.00
31269	49.00	246.00
31271	48.20	242.00
31274	49.30	250.00
31276	49.30	246.00
31278	49.60	242.00
31280	49.30	250.00
31283	48.40	246.00
31285	49.00	246.00
31287	49.40	250.00
31290	48.60	246.00
31292	49.70	250.00
31294	47.40	240.00
31296	49.30	250.00
31299	49.60	250.00
31301	49.50	250.00
31303	49.20	246.00
31306	48.40	246.00
31308	49.10	246.00
31310	47.80	252.00
31312	49.60	250.00
31315	49.60	246.00
31317	47.70	240.00
31319	49.20	246.00
31322	49.60	250.00
31324	49.10	246.00
31326	48.70	246.00
31329	49.10	246.00
31331	49.60	250.00
31333	48.10	242.00
31335	49.40	246.00
31338	48.90	250.00
31340	49.70	240.00
31342	49.30	250.00
31345	48.50	242.00
31347	48.90	246.00
31349	49.10	246.00
31351	49.10	246.00
31354	49.60	250.00
31356	47.80	240.00
31358	48.90	246.00
31361	48.40	242.00
31363	49.00	246.00
31365	49.60	246.00
31367	49.10	242.00
31370	48.90	246.00
31372	48.70	250.00
31374	49.40	250.00
31377	49.20	246.00
31379	48.70	246.00
31381	49.00	246.00
31384	47.70	240.00
31386	49.30	250.00
31388	49.40	250.00
31390	49.00	246.00
31393	49.60	250.00
31395	48.60	250.00
31397	49.30	250.00
31400	48.10	250.00
31402	49.20	246.00
31404	49.10	246.00
31406	48.00	242.00
31409	49.20	246.00
31411	49.00	246.00
31413	49.30	250.00
31416	49.20	250.00
31418	49.30	250.00
31420	49.30	250.00
31422	47.50	246.00
31425	49.10	246.00
31427	49.10	250.00
31429	49.30	242.00
31432	49.50	250.00
31434	49.00	246.00
31436	49.40	250.00
31439	49.70	250.00
31441	49.50	250.00
31443	49.30	250.00
31445	47.10	236.00
31448	49.10	246.00
31450	48.90	250.00
31452	49.80	242.00
31455	49.60	246.00
31457	49.00	246.00
31459	49.20	246.00
31461	49.60	250.00
31464	49.30	250.00
31466	48.50	242.00
31468	48.00	242.00
31471	49.70	250.00
31473	48.50	242.00
31475	49.40	250.00
31477	48.80	246.00
31480	49.40	242.00
31482	49.70	250.00
31484	48.40	250.00
31487	49.10	246.00
31489	47.50	250.00
31491	48.60	246.00
31494	49.80	250.00
31496	47.70	240.00
31498	48.90	246.00
31500	49.40	250.00
31503	49.10	246.00
31505	49.70	250.00
31507	48.80	246.00
31510	49.10	250.00
31512	47.70	250.00
31514	49.60	250.00
31516	49.50	250.00
31519	47.70	240.00
31521	49.10	246.00
31523	49.10	246.00
31526	49.50	250.00
31528	49.10	246.00
31530	48.90	246.00
31532	49.20	246.00
31535	47.60	240.00
31537	49.70	250.00
31539	49.00	250.00
31542	48.90	240.00
31544	49.20	246.00
31546	48.90	246.00
31549	49.30	250.00
31551	49.30	250.00
31553	48.90	246.00
31555	49.20	246.00
31558	48.60	246.00
31560	49.50	250.00
31562	48.70	246.00
31565	49.10	246.00
31567	49.10	250.00
31569	49.40	246.00
31571	49.60	250.00
31574	48.10	246.00
31576	49.10	250.00
31578	49.80	250.00
31581	48.10	242.00
31583	49.40	250.00
31585	47.90	240.00
31588	49.30	250.00
31590	49.50	250.00
31592	49.50	250.00
31594	49.60	250.00
31597	48.30	250.00
31599	49.30	250.00
31601	48.50	250.00
31604	49.10	242.00
31606	49.20	246.00
31608	47.70	240.00
31610	49.60	250.00
31613	49.50	250.00
31615	49.20	246.00
31617	48.80	246.00
31620	47.60	240.00
31622	49.30	250.00
31624	47.80	250.00
31626	49.20	240.00
31629	48.70	246.00
31631	49.30	240.00
31633	49.70	250.00
31636	49.40	250.00
31638	48.90	246.00
31640	49.40	250.00
31643	48.60	246.00
31645	49.30	250.00
31647	47.60	240.00
31649	48.80	246.00
31652	49.50	250.00
31654	49.40	242.00
31656	49.50	250.00
31659	49.00	250.00
31661	49.00	246.00
31663	47.60	246.00
31665	49.20	246.00
31668	49.40	250.00
31670	47.60	240.00
31672	49.50	250.00
31675	49.30	250.00
31677	49.70	250.00
31679	49.60	250.00
31681	48.70	246.00
31684	49.00	246.00
31686	47.50	250.00
31688	49.50	246.00
31691	49.30	250.00
31693	49.30	240.00
31695	49.40	250.00
31697	49.00	246.00
31700	49.40	250.00
31702	49.40	250.00
31704	49.20	246.00
31707	49.00	246.00
31709	47.60	240.00
31711	49.50	250.00
31714	48.70	246.00
31716	49.10	236.00
31718	49.40	252.00
31720	49.40	246.00
31723	49.50	250.00
31725	48.70	246.00
31727	49.00	246.00
31730	49.80	250.00
31732	48.30	242.00
31734	49.30	250.00
31736	47.90	242.00
31739	49.10	246.00
31741	49.80	246.00
31743	49.10	240.00
31746	49.20	246.00
31748	47.40	246.00
31750	49.10	250.00
31752	49.70	250.00
31755	48.30	242.00
31757	48.90	246.00
31759	48.00	242.00
31762	49.60	250.00
31764	49.10	246.00
31766	49.00	246.00
31769	48.70	246.00
31771	48.30	250.00
31773	49.80	250.00
31775	47.80	250.00
31778	49.40	246.00
31780	49.20	250.00
31782	47.50	240.00
31785	48.80	246.00
31787	49.00	246.00
31789	48.70	246.00
31791	49.20	246.00
31794	49.20	250.00
31796	49.50	250.00
31798	47.90	242.00
31801	48.80	246.00
31803	48.90	246.00
31805	49.40	240.00
31808	49.10	250.00
31810	49.00	246.00
31812	49.50	250.00
31814	49.30	250.00
31817	49.60	250.00
31819	49.30	250.00
31821	47.30	240.00
31824	48.80	246.00
31826	48.80	246.00
31828	49.50	240.00
31830	49.10	250.00
31833	49.20	250.00
31835	49.20	250.00
31837	47.80	250.00
31840	49.40	250.00
31842	49.00	246.00
31844	47.40	240.00
31846	49.20	246.00
31849	48.70	246.00
31851	49.40	250.00
31853	49.10	246.00
31856	49.10	246.00
31858	49.30	250.00
31860	48.20	250.00
31862	49.40	246.00
31865	47.70	246.00
31867	49.10	240.00
31869	49.70	250.00
31872	48.30	242.00
31874	49.40	250.00
31876	49.20	250.00
31879	49.10	246.00
31881	49.80	250.00
31883	48.80	246.00
31885	49.00	246.00
31888	47.60	250.00
31890	49.10	246.00
31892	50.00	250.00
31895	49.40	242.00
31897	49.00	246.00
31899	49.40	250.00
31901	49.60	250.00
31904	49.40	250.00
31906	48.90	246.00
31908	48.80	246.00
31911	47.80	240.00
31913	50.20	252.00
31915	49.10	250.00
31917	49.30	240.00
31920	49.10	246.00
31922	49.00	246.00
31924	49.60	246.00
31927	48.80	246.00
31929	48.80	246.00
31931	49.40	250.00
31934	47.80	240.00
31936	49.00	246.00
31938	49.10	246.00
31940	49.00	246.00
31943	49.10	246.00
31945	49.30	246.00
31947	49.30	246.00
31950	47.60	246.00
31952	49.00	250.00
31954	48.60	250.00
31956	48.00	242.00
31959	49.40	250.00
31961	48.00	242.00
31963	49.00	246.00
31966	49.10	246.00
31968	49.50	250.00
31970	49.10	246.00
31972	47.90	242.00
31975	49.30	250.00
31977	48.30	250.00
31979	49.70	242.00
31982	49.40	246.00
31984	48.90	240.00
31986	49.00	246.00
31989	49.70	250.00
31991	49.30	250.00
31993	49.20	246.00
31995	48.80	246.00
31998	49.50	250.00
32000	48.00	242.00
32002	49.30	246.00
32005	49.00	246.00
32007	49.30	240.00
32009	49.30	250.00
32011	49.60	250.00
32014	49.40	250.00
32016	49.30	250.00
32018	49.10	246.00
32021	49.70	250.00
32023	47.60	240.00
32025	49.20	250.00
32027	49.00	246.00
32030	49.00	246.00
32032	49.80	246.00
32034	49.00	246.00
32037	49.00	246.00
32039	47.60	250.00
32041	49.20	250.00
32044	49.20	250.00
32046	47.40	240.00
32048	48.80	246.00
32050	48.20	242.00
32053	49.80	250.00
32055	49.50	250.00
32057	49.10	246.00
32060	49.40	250.00
32062	47.80	246.00
32064	49.60	250.00
32066	47.90	246.00
32069	49.40	240.00
32071	49.30	250.00
32073	48.10	242.00
32076	49.60	250.00
32078	49.40	250.00
32080	48.90	246.00
32083	49.10	246.00
32085	48.40	242.00
32087	49.00	246.00
32089	47.90	240.00
32092	48.90	246.00
32094	49.50	250.00
32096	49.70	242.00
32099	49.50	250.00
32101	49.10	246.00
32103	49.00	246.00
32105	49.00	246.00
32108	48.90	246.00
32110	49.50	250.00
32112	47.70	240.00
32115	49.30	250.00
32117	49.30	250.00
32119	49.30	242.00
32121	49.40	246.00
32124	48.30	246.00
32126	48.90	246.00
32128	47.90	250.00
32131	48.80	246.00
32133	49.20	246.00
32135	47.50	240.00
32137	49.30	250.00
32140	49.70	250.00
32142	49.40	250.00
32144	49.00	246.00
32147	48.50	242.00
32149	49.10	250.00
32151	47.80	250.00
32154	49.30	250.00
32156	49.00	250.00
32158	49.50	240.00
32160	49.90	252.00
